,소재지도로명주소,위도,경도,시도,시군구,기타,아침,점심,저녁,월,화,수,목,금,토,일,노인만 대상,운영시작,운영종료년도,폐업,급식일
437,충청남도 천안시 동남구 병천면 병천2로 51,36.7664825979,127.3020364885,충청남도,천안시,동남구 병천면 병천2로 51,0,1,0,1,1,1,1,1,0,0,1,2018,2018,폐업,5
438,충청남도 천안시 동남구 중앙로 217,36.8177207284,127.1525389,충청남도,천안시,동남구 중앙로 217,0,1,0,1,1,1,1,1,0,0,1,2018,2018,폐업,5
439,충청남도 천안시 서북구 쌍용11길 57,36.8024937465,127.1264301257,충청남도,천안시,서북구 쌍용11길 57,0,1,0,1,1,1,1,1,0,0,1,2018,2018,폐업,5
440,경기도 동두천시 삼육사로 1028-21,37.8990015512,127.0647301817,경기도,동두천시,삼육사로 1028-21,0,1,0,0,0,0,1,0,0,0,1,0,0,운영,1
441,경기도 동두천시 동두천로 264,37.9051545,127.0562121186,경기도,동두천시,동두천로 264,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
442,경기도 동두천시 상패로 64,37.9072333376,127.0481084392,경기도,동두천시,상패로 64,0,1,0,1,1,1,1,1,0,0,0,0,0,운영,5
443,부산광역시 연제구 거제천로 230번길 18,35.19110825,129.0821016,부산광역시,연제구,거제천로 230번길 18,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
444,부산광역시 연제구 황령산로 503번길 27-1,35.16550525,129.0816461,부산광역시,연제구,황령산로 503번길 27-1,0,1,0,1,0,0,1,0,0,0,1,0,0,운영,2
445,부산광역시 연제구 연안로 13번길 25,35.1886191,129.1056006,부산광역시,연제구,연안로 13번길 25,0,1,0,0,0,0,1,0,0,1,1,0,0,운영,2
446,부산광역시 연제구 과정로 237번길 69,35.1859253,129.1046632,부산광역시,연제구,과정로 237번길 69,0,1,0,0,0,1,0,0,0,1,1,0,0,운영,2
447,부산광역시 연제구 고분로 98,35.18576649,129.0929841,부산광역시,연제구,고분로 98,0,0,1,1,1,1,1,1,1,1,0,0,0,운영,7
448,부산광역시 연제구 월드컵대로 248번길 15,35.19099765,129.0711081,부산광역시,연제구,월드컵대로 248번길 15,0,1,0,0,0,0,0,1,1,0,1,0,0,운영,2
449,부산광역시 연제구 고분로 188,35.18536524,129.1027975,부산광역시,연제구,고분로 188,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
450,부산광역시 연제구 아시아드대로 56 2호,35.18975227,129.0681718,부산광역시,연제구,아시아드대로 56 2호,0,1,0,0,0,0,1,0,0,0,1,0,0,운영,1
451,대전광역시 유성구 가정로 15(신성동),36.3845474836,127.3440235731,대전광역시,유성구,가정로 15(신성동),0,1,0,1,1,1,1,1,0,0,0,2000,0,운영,5
452,대전광역시 유성구 봉산로 45(송강동),36.4372159505,127.3851195923,대전광역시,유성구,봉산로 45(송강동),0,1,0,1,1,1,1,1,0,0,1,1996,0,운영,5
453,부산광역시 영도구 절영로29번길 14 (대교동2가),35.09133006,129.0400929,부산광역시,영도구,절영로29번길 14 (대교동2가),0,1,0,1,1,1,1,1,0,0,1,2001,0,운영,5
454,부산광역시 영도구 함지로79번길 76 (동삼동),35.0759964,129.0655229,부산광역시,영도구,함지로79번길 76 (동삼동),0,1,0,1,1,1,1,1,0,0,1,1995,0,운영,5
455,부산광역시 영도구 함지로 33-10 (동삼동),35.07221265,129.0617457,부산광역시,영도구,함지로 33-10 (동삼동),0,1,0,1,1,1,1,1,0,0,1,1994,0,운영,5
456,부산광역시 영도구 상리로 63-16 (동삼동),35.08616799,129.0707765,부산광역시,영도구,상리로 63-16 (동삼동),0,1,0,1,1,1,1,1,0,0,1,1994,0,운영,5
457,부산광역시 영도구 산정길 138 (신선동3가),35.08121547,129.0475086,부산광역시,영도구,산정길 138 (신선동3가),0,1,0,1,1,1,1,1,0,0,1,1992,0,운영,5
458,부산광역시 영도구 상리로 30 (동삼동),35.08333112,129.0668384,부산광역시,영도구,상리로 30 (동삼동),0,1,0,1,1,1,1,1,0,0,1,1992,0,운영,5
459,전라남도 순천시 저전길 84 (인제동),34.94634798,127.4846998,전라남도,순천시,저전길 84 (인제동),0,1,0,1,0,0,0,1,0,0,1,2000,0,운영,2
460,전라남도 순천시 신월큰길 54 (조례동),34.9612969,127.5160932,전라남도,순천시,신월큰길 54 (조례동),0,1,0,1,0,0,0,1,0,0,1,1996,0,운영,2
461,전라북도 전주시 완산구 공북로 101,35.8266368,127.1430267,전라북도,전주시,완산구 공북로 101,0,1,0,1,1,1,1,1,0,0,1,2015,2017,폐업,5
462,대전광역시 동구 동부로23(판암동),36.319366,127.4563881,대전광역시,동구,동부로23(판암동),0,1,0,1,0,0,0,1,0,0,1,2016,0,운영,2
463,대전광역시 동구 산내로1352-25(낭월동),36.284637,127.4682589,대전광역시,동구,산내로1352-25(낭월동),0,1,0,1,0,0,0,1,0,0,1,2016,0,운영,2
464,충청남도 보령시 주공로 50,36.3424527,126.6032708,충청남도,보령시,주공로 50,0,1,0,1,0,1,0,1,0,0,1,2019,2019,폐업,3
465,경상남도 김해시 가락로15번길 37(봉황동),35.22739831,128.8780922,경상남도,김해시,가락로15번길 37(봉황동),0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
466,경상남도 김해시 가락로7번길 52,35.22680458,128.8768389,경상남도,김해시,가락로7번길 52,0,1,0,0,0,0,0,0,1,0,1,2019,0,운영,1
467,전라남도 곡성군 곡성읍 중앙로 33,35.2779462,127.2869009,전라남도,곡성군,곡성읍 중앙로 33,0,1,0,1,1,1,1,1,0,0,0,2018,2018,폐업,5
468,"대전광역시 동구 산내로1257번길40(낭월동,석천들마을아파트)",36.277317,127.467629,대전광역시,동구,"산내로1257번길40(낭월동,석천들마을아파트)",0,1,0,1,0,0,0,1,0,0,1,2016,0,운영,2
469,전라남도 강진군 옴천면 개산중앙길 15-2,34.7445118527,126.7940222937,전라남도,강진군,옴천면 개산중앙길 15-2,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
470,전라남도 강진군 병영면 동삼인길 7,34.7144839700,126.8167681928,전라남도,강진군,병영면 동삼인길 7,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
471,전라남도 강진군 작천면 평리길 28-9,34.7033592385,126.7751670777,전라남도,강진군,작천면 평리길 28-9,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
472,전라남도 강진군 성전면 예향로 11-4,34.6925004909,126.7079249411,전라남도,강진군,성전면 예향로 11-4,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
473,전라남도 강진군 신전면 신전중앙길 15-5,34.5130922380,126.7200698169,전라남도,강진군,신전면 신전중앙길 15-5,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
474,전라남도 강진군 도암면 도암중앙로 57-7,34.5451937958,126.7276624972,전라남도,강진군,도암면 도암중앙로 57-7,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
475,전라남도 강진군 마량면 마량8길 20,34.4508658890,126.8192741548,전라남도,강진군,마량면 마량8길 20,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
476,전라남도 강진군 대구면 수동길 6,34.4943158244,126.8004535437,전라남도,강진군,대구면 수동길 6,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
477,전라남도 강진군 칠량면 칠량로 72-1,34.5723454673,126.7983013194,전라남도,강진군,칠량면 칠량로 72-1,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
478,전라남도 강진군 군동면 진흥로 324-9,34.6437453310,126.8156630617,전라남도,강진군,군동면 진흥로 324-9,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
479,전라남도 강진군 강진읍 이학래길 27,,,전라남도,강진군,강진읍 이학래길 27,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
480,전라남도 강진군 강진읍 영랑로 1길 25,34.6388245153,126.7715240735,전라남도,강진군,강진읍 영랑로 1길 25,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
481,경상북도 김천시 중앙시장3길 38-1(모암동),36.1182967256,128.126687735,경상북도,김천시,중앙시장3길 38-1(모암동),0,1,0,0,0,0,0,0,1,0,1,2013,0,운영,1
482,경상북도 김천시 평화중앙6길36(평화동),36.1216400,128.1133400,경상북도,김천시,평화중앙6길36(평화동),0,1,0,0,1,1,0,0,0,0,1,1999,0,운영,2
483,경상북도 김천시 김천로 150(남산동),36.1212700,128.117515234,경상북도,김천시,김천로 150(남산동),0,1,0,0,0,0,1,1,0,0,1,1998,0,운영,2
484,전라남도 곡성군 오산면 오산로 587,35.2359889,127.1222007,전라남도,곡성군,오산면 오산로 587,0,1,0,1,1,1,1,1,0,0,0,2018,2018,폐업,5
485,전라남도 곡성군 입면 입면로 698,35.2968525,127.2034757,전라남도,곡성군,입면 입면로 698,0,1,0,1,1,1,1,1,0,0,0,2018,2018,폐업,5
486,전라남도 곡성군 옥과면 옥과2길3-5,35.2759821,127.1337593,전라남도,곡성군,옥과면 옥과2길3-5,0,1,0,1,1,1,1,1,0,0,0,2018,2018,폐업,5
487,전라남도 곡성군 죽곡면 대황강로 784,35.1478525,127.3179164,전라남도,곡성군,죽곡면 대황강로 784,0,1,0,1,1,1,1,1,0,0,0,2018,2018,폐업,5
488,전라남도 곡성군 석곡면 석곡8길 7,35.1334597,127.2548669,전라남도,곡성군,석곡면 석곡8길 7,0,1,0,1,1,1,1,1,0,0,0,2018,2018,폐업,5
489,전라남도 곡성군 삼기면 원등2길2-1,35.2355458,127.2088008,전라남도,곡성군,삼기면 원등2길2-1,0,1,0,1,1,1,1,1,0,0,0,2018,2018,폐업,5
490,서울특별시 도봉구 덕릉로 329,37.6448368,127.0454579,서울특별시,도봉구,덕릉로 329,0,1,0,0,0,0,0,0,0,0,1,2017,2017,폐업,0
491,서울특별시 도봉구 마들로 668,37.6696229,127.0465415,서울특별시,도봉구,마들로 668,0,1,0,0,0,0,0,0,0,0,1,2017,2017,폐업,0
492,서울특별시 도봉구 덕릉로60차길 6,37.6366719,127.0413702,서울특별시,도봉구,덕릉로60차길 6,0,1,0,0,0,0,0,0,0,0,1,2017,2017,폐업,0
493,서울특별시 도봉구 시루봉로15라길 59-9,37.6705376,127.0321759,서울특별시,도봉구,시루봉로15라길 59-9,0,1,0,0,0,0,0,0,0,0,1,2017,2017,폐업,0
494,경기도 성남시 중원구 도촌북로 92(도촌동),37.4151642,127.1590865,경기도,성남시,중원구 도촌북로 92(도촌동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
495,경기도 성남시 수정구 성남대로1480번길38,37.4615043,127.1304475,경기도,성남시,수정구 성남대로1480번길38,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
496,경기도 성남시 수정구 남문로 134,37.4477024673,127.1414850277,경기도,성남시,수정구 남문로 134,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
497,경기도 성남시 중원구 산성대로 518번길 30,37.4557610804,127.1664194891,경기도,성남시,중원구 산성대로 518번길 30,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
498,충청북도 증평군 증평읍 창신로85,36.7785191860,127.5812862496,충청북도,증평군,증평읍 창신로85,0,1,0,1,0,0,0,1,0,0,1,2020,2020,폐업,2
499,전라북도 정읍시 금붕1길 212,35.55378346,126.8931938,전라북도,정읍시,금붕1길 212,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
500,전라북도 정읍시 신태인읍 신태인중앙로 40,35.68899887,126.8894918,전라북도,정읍시,신태인읍 신태인중앙로 40,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
501,경상남도 고성군 고성읍 동외로168번길 34,34.9761636509,128.3278555774,경상남도,고성군,고성읍 동외로168번길 34,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
502,경상남도 고성군 고성읍 남포로79번길 133,34.9696474530,128.3134156133,경상남도,고성군,고성읍 남포로79번길 133,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
503,경상북도 예천군 예천읍 충효로 209-15,36.6512484122,128.4464752030,경상북도,예천군,예천읍 충효로 209-15,0,1,0,1,0,0,0,1,0,0,1,2020,2020,폐업,2
504,전라남도 진도군 진도읍 성동길 6-1,34.48404879,126.2658743,전라남도,진도군,진도읍 성동길 6-1,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
505,전라남도 진도군 의신면 왕온로 20-7,34.467238,126.2759342,전라남도,진도군,의신면 왕온로 20-7,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
506,경상북도 문경시 매봉4길 25,36.58737571,128.1844652,경상북도,문경시,매봉4길 25,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
507,경상북도 문경시 점촌5길 39-9,36.59732533,128.1962126,경상북도,문경시,점촌5길 39-9,0,1,0,0,1,1,1,0,0,0,1,0,0,운영,3
508,경상북도 문경시 호서로 154,36.6075412234,128.2057497902,경상북도,문경시,호서로 154,0,1,0,1,1,0,1,0,0,0,1,0,0,운영,3
509,서울특별시 종로구 삼일대로 467(경운동),37.5759667825,126.985832,서울특별시,종로구,삼일대로 467(경운동),0,1,0,1,1,1,1,1,1,0,1,2001,0,운영,6
510,서울특별시 도봉구 도봉로169가길 52,37.6820824,127.0435512,서울특별시,도봉구,도봉로169가길 52,0,1,0,0,0,0,0,0,0,0,1,2017,2017,폐업,0
511,서울특별시 도봉구 우이천로 363,37.6482087,127.0238013,서울특별시,도봉구,우이천로 363,0,1,0,0,0,0,0,0,0,0,1,2017,2017,폐업,0
512,서울특별시 도봉구 도당로2길 12-13,37.6588797,127.0359721,서울특별시,도봉구,도당로2길 12-13,0,1,0,0,0,0,0,0,0,0,1,2017,2017,폐업,0
513,강원도 속초시 번영로 30 (청학동),38.2029509099,128.5816515248,강원도,속초시,번영로 30 (청학동),0,1,0,0,1,0,0,0,0,0,1,2003,2020,폐업,1
514,강원도 속초시 중앙시장로4길 2 (중앙동),38.2065498,128.5884198674,강원도,속초시,중앙시장로4길 2 (중앙동),0,1,0,0,0,0,0,0,1,0,1,2003,2020,폐업,1
515,강원도 속초시 먹거리7길 18(노학동),38.1955418606,128.574449,강원도,속초시,먹거리7길 18(노학동),0,1,0,0,0,0,0,0,0,1,1,2007,2020,폐업,1
516,전라북도 순창군 순창읍 순창로 247,35.3771965052,127.1432110248,전라북도,순창군,순창읍 순창로 247,0,1,0,0,0,0,0,1,0,0,1,2019,2019,폐업,1
517,전라북도 순창군 순창읍 순창9길 23,35.375111,127.1407071399,전라북도,순창군,순창읍 순창9길 23,0,1,0,0,0,0,0,0,0,0,1,2019,2019,폐업,0
518,전라북도 순창군 쌍치면 쌍계로 35,35.5003112573,127.0023671,전라북도,순창군,쌍치면 쌍계로 35,0,1,0,0,0,0,0,0,0,0,1,2019,2019,폐업,0
519,전라남도 순천시 자경1길 6 (조곡동),34.94951731,127.4989282,전라남도,순천시,자경1길 6 (조곡동),0,1,0,1,0,0,0,0,1,0,1,2014,0,운영,2
520,전라남도 순천시 동신흥1길 18 (남정동),34.93924642,127.4906564,전라남도,순천시,동신흥1길 18 (남정동),0,0,1,1,0,0,0,0,1,0,1,2013,0,운영,2
521,경상남도 거창군 거창읍 송정1길 24-15,35.6817200562,127.8980468813,경상남도,거창군,거창읍 송정1길 24-15,0,1,0,0,0,0,0,0,1,1,1,2020,2020,폐업,2
522,충청남도 보령시 보령북로 59,36.3516756,126.5988202,충청남도,보령시,보령북로 59,0,1,0,0,0,1,0,0,0,0,1,2019,2019,폐업,1
523,충청남도 보령시 미산면 판미로 1471,36.2903418462,126.675278935,충청남도,보령시,미산면 판미로 1471,0,1,0,1,0,0,0,0,0,0,1,2019,2019,폐업,1
524,전라남도 목포시 상동로 68,34.8155095549,126.4129877663,전라남도,목포시,상동로 68,0,1,0,1,1,1,1,1,0,0,1,1999,0,운영,5
525,전라남도 목포시 상동로 63,34.8151511805,126.4126930231,전라남도,목포시,상동로 63,0,1,0,1,1,1,1,1,0,0,1,1991,0,운영,5
526,전라남도 목포시 해안로229번길 9-1,34.7861814761,126.3858987022,전라남도,목포시,해안로229번길 9-1,0,1,0,1,1,1,1,1,0,0,1,2008,0,운영,5
527,전라남도 목포시 입암로20번길 25,34.7998789652,126.4189164340,전라남도,목포시,입암로20번길 25,0,1,0,1,1,1,1,1,0,0,1,2003,0,운영,5
528,전라남도 목포시 용당로161번길 14,34.8018276480,126.3992107984,전라남도,목포시,용당로161번길 14,0,1,0,1,1,1,1,1,0,0,1,2011,0,운영,5
529,경기도 용인시 처인구 중부대로 1199 (삼가동),37.240867,127.1779688,경기도,용인시,처인구 중부대로 1199 (삼가동),0,1,0,0,0,0,0,0,1,1,1,2005,0,운영,2
530,경기도 용인시 기흥구 산양로 71 (신갈동),37.2878707,127.1116978,경기도,용인시,기흥구 산양로 71 (신갈동),0,1,0,0,0,0,0,0,1,1,1,2015,0,운영,2
531,경기도 용인시 수지구 포은대로 435 (?덕천동),37.3222236,127.0974472,경기도,용인시,수지구 포은대로 435 (?덕천동),0,1,0,0,0,0,0,0,1,1,1,2012,0,운영,2
532,전라남도 나주시 금성길 74(성북동),35.035473,126.717401,전라남도,나주시,금성길 74(성북동),0,1,0,1,1,1,1,1,0,0,1,2019,2019,폐업,5
533,전라남도 나주시 예향로 3874(영산동),34.999940,126.7139480940,전라남도,나주시,예향로 3874(영산동),0,1,0,1,1,1,1,1,0,0,1,2019,2019,폐업,5
534,전라남도 나주시 가마태길 38(용산동),34.994389,126.720715,전라남도,나주시,가마태길 38(용산동),0,1,0,1,1,1,1,1,0,0,1,2019,2019,폐업,5
535,전라남도 나주시 남평읍 지석로 31,35.044924,126.841014,전라남도,나주시,남평읍 지석로 31,0,1,0,1,1,1,1,1,0,0,1,2019,2019,폐업,5
536,전라남도 구례군 마산면 황전3길 12,35.2373855812,127.4883672826,전라남도,구례군,마산면 황전3길 12,0,1,0,0,1,0,1,0,0,0,1,0,2020,폐업,2
537,전라남도 구례군 산동면 대양길 74,35.3264511463,127.4721061192,전라남도,구례군,산동면 대양길 74,0,1,0,1,0,1,0,1,0,0,1,0,2020,폐업,3
538,전라남도 구례군 산동면 오향길 29,35.2918190631,127.4201612926,전라남도,구례군,산동면 오향길 29,0,1,0,1,0,1,0,1,0,0,1,0,2020,폐업,3
539,전라남도 구례군 산동면 원좌1길 9,35.3181828908,127.4779436179,전라남도,구례군,산동면 원좌1길 9,0,1,0,1,0,1,0,1,0,0,1,0,2020,폐업,3
540,전라남도 구례군 산동면 정산길 76,35.3116540954,127.4592295104,전라남도,구례군,산동면 정산길 76,0,1,0,1,0,1,0,1,0,0,1,0,2020,폐업,3
541,전라남도 구례군 산동면 토치1길 13,35.2977250096,127.4190000455,전라남도,구례군,산동면 토치1길 13,0,1,0,1,0,1,0,1,0,0,1,0,2020,폐업,3
542,전라남도 구례군 산동면 평촌길 36-1,35.3229827407,127.4684259591,전라남도,구례군,산동면 평촌길 36-1,0,1,0,1,0,1,0,1,0,0,1,0,2020,폐업,3
543,전라남도 구례군 토지면 대내길 62-5,35.2063515009,127.5193565870,전라남도,구례군,토지면 대내길 62-5,0,1,0,0,1,0,1,0,1,0,1,0,2020,폐업,3
544,충청남도 당진시 시청1로 38,36.8916247663,126.6434562300,충청남도,당진시,시청1로 38,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
545,충청남도 당진시 합덕읍 예덕로 411,36.8109263973,126.7655226690,충청남도,당진시,합덕읍 예덕로 411,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
546,충청남도 당진시 송산면 장갈길 15,36.9346369221,126.6793101142,충청남도,당진시,송산면 장갈길 15,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
547,대구광역시 달성군 다사읍 달구벌대로 888,35.85662214,128.4658119,대구광역시,달성군,다사읍 달구벌대로 888,0,1,0,0,0,0,0,1,0,0,1,2014,0,운영,1
548,서울특별시 은평구 은평터널로48,37.5850099,126.8993086,서울특별시,은평구,은평터널로48,0,1,0,1,0,0,0,0,1,0,1,0,0,운영,2
549,서울특별시 은평구 은평로21길14-26,37.6026699,126.9317526,서울특별시,은평구,은평로21길14-26,0,1,0,1,0,0,0,0,1,0,1,0,0,운영,2
550,서울특별시 은평구 은평로38,37.5980041,126.9121455820,서울특별시,은평구,은평로38,0,1,0,1,0,0,0,0,1,0,1,0,0,운영,2
551,서울특별시 은평구 역말로9길 27,37.6134521515,126.921967581,서울특별시,은평구,역말로9길 27,0,1,0,1,0,0,0,0,1,0,1,0,0,운영,2
552,서울특별시 은평구 연서로32길17-11,37.6194125422,126.9248454,서울특별시,은평구,연서로32길17-11,0,1,0,1,0,0,0,0,1,0,1,0,0,운영,2
